uid,fold_id,hint_p_normal_raw,hint_p_large_raw,hint_p_tail_class_raw,hint_p_normal_calibrated,hint_p_large_calibrated,hint_p_tail_class_calibrated,hint_p_tail_binary_raw,hint_p_tail_binary_platt,hint_p_tail_binary_isotonic,hint_p_tail_binary_calibrated,hint_c_pred,hint_z_tail_pred,hint_tail_score_fused,hint_ood_score,hint_ood_flag
1MoW3Se8-1,4,0.8607679227971168,0.0835748289769306,0.05565724822595268,0.8607679227971168,0.0835748289769306,0.05565724822595268,0.0017984749239625202,0.0004226014542542078,0,0.0004226014542542078,0.03354197746817572,-3.528718776,0.02578642866324965,-0.09114819,0
1MoW3Te8-1,3,0.8881030690383938,0.07055992478574365,0.04133700617586272,0.8881030690383938,0.07055992478574365,0.04133700617586272,0.0010673087961332016,0.00022193383645296378,0,0.00022193383645296378,0.11594610756298718,-2.751046443,0.04432833493105,-0.055147493,0
1NiPd3Se8-1,3,0.8708475396823192,0.07771358774088433,0.05143887257679641,0.8708475396823192,0.07771358774088433,0.05143887257679641,0.00036842552842022747,5.180464444868696e-05,0,5.180464444868696e-05,0.12923119929714355,-3.010858657,0.03846076689253847,-0.09895925,0
1PdPt3O8-1,3,0.8797132970860894,0.08484749369446985,0.035439209219440854,0.8797132970860894,0.08484749369446985,0.035439209219440854,0.00025055425504102,6.848880919781439e-05,0,6.848880919781439e-05,0.19064139012695036,-2.715884062,0.04432707252822175,-0.058502857,0
1TiHf3Te8-1,2,0.9397213140342061,0.04256718559518361,0.017711500370610287,0.9397213140342061,0.04256718559518361,0.017711500370610287,0.014903643379889695,0.0032497144521525523,0.01015228426395939,0.0032497144521525523,0.6799029323616543,-1.423290369,0.10392113801821293,-0.066276191,0
1TiPd3Se8-1,4,0.8206633323250702,0.11502082355970772,0.06431584411522219,0.8206633323250702,0.11502082355970772,0.06431584411522219,0.002080690978925115,0.00048754437740955925,0,0.00048754437740955925,0.4143099948022452,-1.859921774,0.08068414652766512,-0.102256697,0
1TiZr3S8-1,1,0.5764786889729779,0.26906844484617715,0.1544528661808449,0.5764786889729779,0.26906844484617715,0.1544528661808449,0.10263240638441806,0.024357350355097854,0.011019283746556474,0.024357350355097854,0.5140016571079238,-1.633845019,0.13550494593504014,-0.107063018,0
1TiZr3Te8-1,1,0.6140092244600547,0.2234511779098831,0.16253959763006223,0.6140092244600547,0.2234511779098831,0.16253959763006223,0.20051494311417786,0.05319438705095044,0.031578947368421054,0.05319438705095044,0.6794030720735013,-1.37942306,0.1784811843061939,-0.063277304,0
1WCr3S8-1,2,0.9456528624262696,0.03862658848265075,0.01572054909107966,0.9456528624262696,0.03862658848265075,0.01572054909107966,0.00999424549933931,0.0024031921520611356,0.009615384615384616,0.0024031921520611356,0.07869501716858801,-2.915419993,0.031081548458987814,-0.09182369,0
1WCr3Se8-1,2,0.9505367312297394,0.03347857749043077,0.015984691279829814,0.9505367312297394,0.03347857749043077,0.015984691279829814,0.01319663458839886,0.002868737679161411,0.009603841536614645,0.002868737679161411,0.12186996832755964,-2.583306904,0.041233397628357996,-0.087859206,0
1WCr3Te8-1,1,0.6712070545263569,0.18283086452523797,0.1459620809484051,0.6712070545263569,0.18283086452523797,0.1459620809484051,0.19285993342596602,0.044662218234592176,0.019801980198019802,0.044662218234592176,0.29750963457943796,-2.126738822,0.1254931167308233,-0.074005477,0
1WMo3O8-1,1,0.6025185158885191,0.2545167644866251,0.14296471962485574,0.6025185158885191,0.2545167644866251,0.14296471962485574,0.14123350704998386,0.029812733479984643,0.01288056206088993,0.029812733479984643,0.1535479462765444,-2.451710926,0.09947767992416626,-0.069969731,0
1WMo3S8-1,2,0.9412069136228468,0.04044024602065805,0.01835284035649505,0.9412069136228468,0.04044024602065805,0.01835284035649505,0.010158591742337872,0.002317543175269324,0.01015228426395939,0.002317543175269324,0,-4.047107031,0.014520436925654813,-0.096199695,0
1WMo3Se8-1,1,0.739857549929035,0.150016746253053,0.110125703817912,0.739857549929035,0.150016746253053,0.110125703817912,0.11405490615914328,0.02390718068806397,0.011019283746556474,0.02390718068806397,0.02202404626512605,-3.516895211,0.06164449749907899,-0.091655768,0
1WMo3Te8-1,3,0.8889173227018696,0.06882053350658024,0.04226214379155022,0.8889173227018696,0.06882053350658024,0.04226214379155022,0.0011022966735124878,0.0002615201810537366,0,0.0002615201810537366,0.12551152414585165,-2.727692745,0.04532008025187738,-0.056267914,0
1ZrHf3S8-1,3,0.3349932998969045,0.5866966500556606,0.07831005004743487,0.3349932998969045,0.5866966500556606,0.07831005004743487,0.0005328507233177353,0.00014170360305920614,0,0.00014170360305920614,0.7716747735553786,-1.037326142,0.1726900982913926,-0.07547385,0
1ZrHf3S8-2,1,0.5399161436309026,0.30364946707578006,0.15643438929331735,0.5399161436309026,0.30364946707578006,0.15643438929331735,0.1243465053309136,0.029539081346065157,0.011019283746556474,0.029539081346065157,0.494475835441138,-1.620513426,0.14167712440197192,-0.078461519,0
1ZrHf3Se8-1,1,0.5638832474641016,0.29220104403824276,0.14391570849765561,0.5638832474641016,0.29220104403824276,0.14391570849765561,0.11806670951476497,0.02417562932472996,0.01288056206088993,0.02417562932472996,0.5899947977574624,-1.595702494,0.13910560046311993,-0.080385739,0
1ZrHf3Te8-1,4,0.7904685948535087,0.13276864933585766,0.07676275581063367,0.7904685948535087,0.13276864933585766,0.07676275581063367,0.0021475389944890966,0.00032837085645022517,0,0.00032837085645022517,0.7124880893138901,-1.149884163,0.1360700169625343,-0.045977518,0
1ZrTi3Te8-1,3,0.7525384472310322,0.1284975589607317,0.1189639938082361,0.7525384472310322,0.1284975589607317,0.1189639938082361,0.002130482383929376,0.0004989854627052807,0,0.0004989854627052807,0.78684205568207,-1.187485183,0.16411800211109823,-0.068563816,0
1MnI4-1,1,0.4587365098028428,0.35764813181041105,0.1836153583867462,0.4587365098028428,0.35764813181041105,0.1836153583867462,0.2798522820995944,0.07542336939816259,0.03571428571428571,0.07542336939816259,0.5234097410213013,-1.340020293,0.20398922570590036,-0.024752786,0
2OsF4-1,5,0.5488378198431394,0.2717654400795583,0.1793967400773023,0.5488378198431394,0.2717654400795583,0.1793967400773023,0.04480471929896198,0.008198295146352898,0.01288056206088993,0.008198295146352898,0.11081990778491213,-2.51666061,0.05840903300858783,-0.048362108,0
2RuF4-1,3,0.7034262699816438,0.23743999824134024,0.059133731777015926,0.7034262699816438,0.23743999824134024,0.059133731777015926,0.0009625716306249702,0.00022898894047410363,0,0.00022898894047410363,0.23042254820648256,-2.251195137,0.06902039893450486,-0.070766005,0
2VF4-1,5,0.7020814128365742,0.16842119346943074,0.12949739369399507,0.7020814128365742,0.16842119346943074,0.12949739369399507,0.03335781499034275,0.00595915565930188,0.01288056206088993,0.00595915565930188,0.2007039715650868,-2.258080077,0.07078595111085795,-0.036850005,0
1AlISe-1,5,0.3497600015838252,0.42870471238342217,0.2215352860327527,0.3497600015838252,0.42870471238342217,0.2215352860327527,0.036208204592857576,0.006714462845165284,0.01015228426395939,0.006714462845165284,0.816169872278703,-1.065320312,0.1843695477980142,-0.099832785,0
1AsBrS-1,2,0.03821390073678989,0.9459018760211363,0.01588422324207388,0.03821390073678989,0.9459018760211363,0.01588422324207388,0.02531892894602114,0.005951747495098383,0.009603841536614645,0.005951747495098383,0.8902240958511798,-0.265367109,0.22585821250030896,-0.076980412,0
1AsBrSe-1,3,0.05640094981117861,0.8827859842372655,0.06081306595155587,0.05640094981117861,0.8827859842372655,0.06081306595155587,0.0029802939864909637,0.0004630659009835716,0,0.0004630659009835716,0.9402060311754138,-0.24465495,0.27573894572128016,-0.082020294,0
1AsBrSe-2,3,0.11854679132916558,0.6758139374543752,0.2056392712164592,0.11854679132916558,0.6758139374543752,0.2056392712164592,0.06631447279365855,0.01553206531604762,0.01288056206088993,0.01553206531604762,0.811384118003193,-0.548587071,0.2639496361600674,-0.067272436,0
1AsBrTe-1,2,0.02694598296403082,0.9480349921686907,0.025019024867278514,0.02694598296403082,0.9480349921686907,0.025019024867278514,0.08580093018032776,0.02021888238844472,0.01288056206088993,0.02021888238844472,0.9369547146804191,-0.299508604,0.23702468597395254,-0.073626893,0
1AsBrTe-2,5,0.11507895197244171,0.7686307527606573,0.11629029526690099,0.11507895197244171,0.7686307527606573,0.11629029526690099,0.0924384168838228,0.02184032054530453,0.012471655328798186,0.02184032054530453,0.9445396878267108,-0.565615132,0.26718636298588094,-0.077901001,0
1AsClS-1,5,0.21736700021146904,0.6298904053872211,0.1527425944013099,0.21736700021146904,0.6298904053872211,0.1527425944013099,0.03452639770169407,0.007738131237975707,0.009603841536614645,0.007738131237975707,0.867491882012196,-0.630936582,0.24810900678114362,-0.096554017,0
1AsClSe-1,5,0.19298573664801136,0.6480455053244154,0.15896875802757324,0.19298573664801136,0.6480455053244154,0.15896875802757324,0.03826161478847479,0.0069091680747676324,0.011019283746556474,0.0069091680747676324,0.8454121714421556,-0.636559036,0.24742534651626125,-0.09786688,0
1AsClTe-1,5,0.13368688435534265,0.7382920203081065,0.12802109533655087,0.13368688435534265,0.7382920203081065,0.12802109533655087,0.061630969178001274,0.014103125285763095,0.009603841536614645,0.014103125285763095,0.8450034528958104,-0.428459617,0.28512967651186116,-0.099867319,0
1AsIS-1,3,0.030442116496029303,0.9225903442107032,0.04696753929326742,0.030442116496029303,0.9225903442107032,0.04696753929326742,0.006323857492827247,0.0010206857265317394,0.01288056206088993,0.0010206857265317394,0.9088481211502167,-0.054996735,0.30135021350616914,-0.08614038,0
1AsISe-1,2,0.017961938693467284,0.9480266475802923,0.034011413726240475,0.017961938693467284,0.9480266475802923,0.034011413726240475,0.16175933222951006,0.039682707204156425,0.01,0.039682707204156425,0.910715221786051,-0.079291242,0.28321620423660215,-0.066742149,0
1AsISe-2,2,0.07115571479144185,0.5481526538361919,0.38069163137236617,0.07115571479144185,0.5481526538361919,0.38069163137236617,0.6006178916443268,0.23754468376659077,0.15,0.23754468376659077,0.8847760997440857,-0.197565604,0.44540068741962724,-0.059564459,0
1AsITe-1,1,0.09868346820115931,0.7932909405174865,0.10802559128135421,0.09868346820115931,0.7932909405174865,0.10802559128135421,0.3701037806041963,0.10896423392128746,0.07824412602314743,0.10896423392128746,0.9384111893184747,-0.217843132,0.3293990839271379,-0.073749294,0
1AsITe-2,2,0.0828765981359937,0.6575531661540869,0.2595702357099194,0.0828765981359937,0.6575531661540869,0.2595702357099194,0.6647598089832288,0.31368235674859585,0.47619047619047616,0.31368235674859585,0.8971209855164555,-0.539908314,0.40033870017245865,-0.048401639,0
1BaBrCl-1,3,0.8726892132859976,0.07757539089820208,0.049735395815800394,0.8726892132859976,0.07757539089820208,0.049735395815800394,0.0014528702713902746,0.0003034886752798267,0,0.0003034886752798267,0.3638411490396768,-2.091689445,0.07595209155950483,-0.002893259,0
1BaBrI-1,1,0.6910861078979925,0.1688672684755346,0.14004662362647297,0.6910861078979925,0.1688672684755346,0.14004662362647297,0.2651621003616695,0.07021213490774433,0.03508771929824561,0.07021213490774433,0.3178578530573828,-2.016908801,0.14678246124221328,0.020154750210176986,1
1BaClI-1,5,0.6674488065663191,0.18724003489594235,0.14531115853773854,0.6674488065663191,0.18724003489594235,0.14531115853773854,0.043951207946712666,0.008278714150354229,0.012471655328798186,0.008278714150354229,0.3450666625428872,-1.996893276,0.08972150953144775,-0.005379291,0
1BiBrS-1,2,0.020238180091799333,0.965661908025449,0.014099911882751571,0.020238180091799333,0.965661908025449,0.014099911882751571,0.04792405404063087,0.009094526698037099,0.009603841536614645,0.009094526698037099,0.8704350124082549,-0.609890469,0.18935633780552075,-0.053647707,0
1BiBrS-2,2,0.19922510448894096,0.7175390455679962,0.08323584994306292,0.19922510448894096,0.7175390455679962,0.08323584994306292,0.2312320188106912,0.059590931167013396,0.012544802867383513,0.059590931167013396,0.7809090681631157,-0.79488869,0.2244126358992883,-0.05080501,0
1BiBrSe-1,3,0.025160558946299625,0.9464356395750758,0.02840380147862455,0.025160558946299625,0.9464356395750758,0.02840380147862455,0.002050049489669314,0.0003127584271258291,0,0.0003127584271258291,0.8520560676886085,-0.566921711,0.22291176810551722,-0.059866391,0
1BiBrSe-2,5,0.13230839224801744,0.7520913529162012,0.11560025483578121,0.13230839224801744,0.7520913529162012,0.11560025483578121,0.060678464736390804,0.011423041208305139,0.01288056206088993,0.011423041208305139,0.8094448977508323,-0.899208131,0.21080173245827305,-0.054462061,0
1BiBrTe-1,4,0.051163391351923486,0.8682448124456755,0.08059179620240102,0.051163391351923486,0.8682448124456755,0.08059179620240102,0.039962495144148645,0.0074685899775591294,0.009603841536614645,0.0074685899775591294,0.8965446900527156,-0.533777042,0.20967590959096943,-0.034547517,0
1BiBrTe-2,2,0.13701897366220844,0.6810306706714002,0.18195035566639123,0.13701897366220844,0.6810306706714002,0.18195035566639123,0.4242049526839475,0.13170580840130078,0.175,0.13170580840130078,0.8207981947232146,-0.933385911,0.2755207884182739,-0.027238211,0
1BiClS-1,3,0.03733322783765076,0.928412362600815,0.034254409561534284,0.03733322783765076,0.928412362600815,0.034254409561534284,0.0013042293143313269,0.00020178789293433198,0,0.00020178789293433198,0.9114709800904387,-0.429949571,0.24337426362476966,-0.058130706,0
1BiClS-2,2,0.17306563228601804,0.7482124814373474,0.07872188627663468,0.17306563228601804,0.7482124814373474,0.07872188627663468,0.24079455385970744,0.06653646499190038,0.038834951456310676,0.06653646499190038,0.8102533612521337,-0.519490845,0.25704258398691016,-0.048460123,0
1BiClSe-1,3,0.03856989772884613,0.9160609088851059,0.04536919338604798,0.03856989772884613,0.9160609088851059,0.04536919338604798,0.0028039649935113244,0.00043436294519295216,0.007194244604316547,0.00043436294519295216,0.8848669755227886,-0.547511094,0.2290259393572051,-0.056012371,0
1BiClSe-2,2,0.1558994179678771,0.747294696396027,0.09680588563609596,0.1558994179678771,0.747294696396027,0.09680588563609596,0.25542430832545293,0.06733736837017262,0.03333333333333333,0.06733736837017262,0.8000918635536218,-0.578304659,0.256841168024869,-0.053397428,0
1BiClTe-1,2,0.01800327694163784,0.9647056211838337,0.017291101874528324,0.01800327694163784,0.9647056211838337,0.017291101874528324,0.03560075707093276,0.006593224016350645,0.012471655328798186,0.006593224016350645,0.8753976194579782,-0.584869903,0.1901440944917585,-0.043287704,0
1BiClTe-2,4,0.09831638961077419,0.722532964524989,0.17915064586423676,0.09831638961077419,0.722532964524989,0.17915064586423676,0.04883439842175125,0.011114529764047507,0.009603841536614645,0.011114529764047507,0.7909338848510283,-0.818474679,0.1997522314187339,-0.039435811,0
1BiFS-1,1,0.1967815243631769,0.6482760028461254,0.15494247279069773,0.1967815243631769,0.6482760028461254,0.15494247279069773,0.18058587707723273,0.04696590415716183,0.018518518518518517,0.04696590415716183,0.8203933544084593,-0.888753923,0.21748578087378628,-0.021263736,0
1BiFSe-1,2,0.05098925334093388,0.9228498819855918,0.026160864673474282,0.05098925334093388,0.9228498819855918,0.026160864673474282,0.10569449156872483,0.025119997631514224,0.011019283746556474,0.025119997631514224,0.9373692864905825,-0.389743835,0.23077255538542552,-0.046245369,0
1BiFTe-1,5,0.16713003033207502,0.6908460908394438,0.1420238788284811,0.16713003033207502,0.6908460908394438,0.1420238788284811,0.09015615216581652,0.01828922809983769,0.011019283746556474,0.01828922809983769,0.8737240286299727,-0.610802924,0.2589867041390578,-0.018205493,0
1BiIS-1,5,0.0964131554235696,0.8005573741638318,0.10302947041259865,0.0964131554235696,0.8005573741638318,0.10302947041259865,0.07728564254321243,0.017827440838422668,0.011019283746556474,0.017827440838422668,0.8840235848193517,-0.692437554,0.24473778517462613,-0.057199716,0
1BiIS-2,4,0.08534714420001228,0.8159879290834725,0.09866492671651532,0.08534714420001228,0.8159879290834725,0.09866492671651532,0.010202915468107797,0.0016897110972609827,0.009615384615384616,0.0016897110972609827,0.7962212891871723,-0.881372963,0.16838921360100828,-0.039392004,0
1BiISe-1,2,0.014839875477817682,0.96724646406076,0.017913660461422246,0.014839875477817682,0.96724646406076,0.017913660461422246,0.12153101379281159,0.029820641292367334,0.009603841536614645,0.029820641292367334,0.8171781960153068,-0.660374387,0.2011987567992247,-0.03779534,0
1BiISe-2,4,0.08600567788557228,0.8199749919335328,0.09401933018089474,0.08600567788557228,0.8199749919335328,0.09401933018089474,0.008244110981897503,0.001773476644215643,0.01015228426395939,0.001773476644215643,0.7858872565587149,-0.89418079,0.16575394249043693,-0.035248389,0
1BiITe-1,1,0.10846765572057444,0.7829171600325672,0.10861518424685822,0.10846765572057444,0.7829171600325672,0.10861518424685822,0.3428314273144406,0.09723261951657385,0.07142857142857142,0.09723261951657385,0.8819152165665629,-0.653960142,0.27106142628997865,-0.015063796,0
1BiITe-2,3,0.0680920389680453,0.8167572963210751,0.11515066471087967,0.0680920389680453,0.8167572963210751,0.11515066471087967,0.02510275949845626,0.0043930558259729705,0.011019283746556474,0.0043930558259729705,0.7880692538534103,-0.950723283,0.19115237645077865,-0.003967372,0
1BrCdI-1,2,0.6014575737427478,0.337942658074321,0.06059976818293122,0.6014575737427478,0.337942658074321,0.06059976818293122,0.031169818631054454,0.007303769382378315,0.009603841536614645,0.007303769382378315,0.7422388375188,-1.021195209,0.15148162119544908,-0.054432722,0
1BrClHf-1,4,0.69492249019072,0.18851303666214492,0.11656447314713513,0.69492249019072,0.18851303666214492,0.11656447314713513,0.0022102178455277208,0.00035050579828448277,0,0.00035050579828448277,0.0346785523132879,-3.401609459,0.03991259026758861,-0.046869344,0
1BrClMg-1,2,0.9483503537447474,0.04001956790636321,0.011630078348889355,0.9483503537447474,0.04001956790636321,0.011630078348889355,0.010106722463446124,0.002305863232739806,0.009603841536614645,0.002305863232739806,0.4267125824794435,-1.925893816,0.06818083128207161,-0.049773267,0
1BrClNi-1,2,0.9569743965461583,0.03394608323654475,0.009079520217296964,0.9569743965461583,0.03394608323654475,0.009079520217296964,0.00870659108591734,0.0021021933379570695,0.01015228426395939,0.0021021933379570695,0.2572959423022864,-2.038012745,0.06140206254393345,-0.071028211,0
1BrClRh-1,3,0.8861500915855924,0.0743558258164214,0.039494082597986147,0.8861500915855924,0.0743558258164214,0.039494082597986147,0.0012151617245611222,0.0003136739477603795,0,0.0003136739477603795,0.3453473711876947,-2.522963648,0.052519915688780526,-0.076735966,0
1BrClTi-1,5,0.6398463951869205,0.1823958128656909,0.17775779194738855,0.6398463951869205,0.1823958128656909,0.17775779194738855,0.02947142199520945,0.0069110823561193595,0.011019283746556474,0.0069110823561193595,0.029448814130010104,-4.051907171,0.016293733217390707,-0.087896712,0
1BrClV-1,5,0.6789069493695545,0.20273170252967862,0.1183613481007669,0.6789069493695545,0.20273170252967862,0.1183613481007669,0.02853482222964687,0.006694622739033702,0.012471655328798186,0.006694622739033702,0.3346177927230687,-2.173952,0.07567228861860363,-0.085229699,0
1BrClZn-1,5,0.5539399401438961,0.2699733878417983,0.17608667201430558,0.5539399401438961,0.2699733878417983,0.17608667201430558,0.06413580098784905,0.015014373159760295,0.011019283746556474,0.015014373159760295,0.608106183257092,-1.489271366,0.1382382363186693,-0.065585746,0
1BrClZr-1,1,0.5927478995277874,0.21738492758745542,0.1898671728847572,0.5927478995277874,0.21738492758745542,0.1898671728847572,0.2183134994678645,0.05574021980380337,0.031578947368421054,0.05574021980380337,0.005174631035445909,-3.577789777,0.10079920307472216,-0.07636883,0
1BrCoSe-1,4,0.7488899600016221,0.16910718432282953,0.08200285567554835,0.7488899600016221,0.16910718432282953,0.08200285567554835,0.0012336027895881248,0.0002570598967181854,0,0.0002570598967181854,0.36187490370214914,-2.094396134,0.07149433847613326,-0.071324237,0
1BrCoTe-1,1,0.6246569247686408,0.22343042117025408,0.1519126540611051,0.6246569247686408,0.22343042117025408,0.1519126540611051,0.14245658247840393,0.035681840816255195,0.012471655328798186,0.035681840816255195,0.40450925948877453,-2.126677254,0.11570745347639312,-0.079612637,0
1BrCrS-1,3,0.8184491190733678,0.13166445454106387,0.04988642638556828,0.8184491190733678,0.13166445454106387,0.04988642638556828,0.0006750452125180831,0.00010131697761375546,0,0.00010131697761375546,0.3009428486847908,-2.165335372,0.07174166536485699,-0.076005832,0
1BrCrSe-1,3,0.7813465721393533,0.16025903242164524,0.05839439543900133,0.7813465721393533,0.16025903242164524,0.05839439543900133,0.0005360397598438108,0.00011036179808671998,0,0.00011036179808671998,0.3444495465997145,-2.074508413,0.07866051295743647,-0.075601983,0
1BrCrTe-1,1,0.49061681282241976,0.3358509613475771,0.17353222583000322,0.49061681282241976,0.3358509613475771,0.17353222583000322,0.14882949958497316,0.03597535791011372,0.009603841536614645,0.03597535791011372,0.3862202422985846,-1.823451763,0.13757998286987924,-0.070807551,0
1BrHfI-1,1,0.5779922283631239,0.2288445514283579,0.19316322020851814,0.5779922283631239,0.2288445514283579,0.19316322020851814,0.21416148585224407,0.05759838290425339,0.0392156862745098,0.05759838290425339,0.008668590951676755,-4.14249123,0.09504222981103312,-0.06593592,0
1BrIMg-1,3,0.8190024209230272,0.13109095350073754,0.049906625576235285,0.8190024209230272,0.13109095350073754,0.049906625576235285,0.0005542000952444458,8.24310357190442e-05,0,8.24310357190442e-05,0.48736050973119094,-1.807402896,0.09456919267056947,-0.074086893,0
1BrINi-1,2,0.9329082550908281,0.05402471139561326,0.013067033513558668,0.9329082550908281,0.05402471139561326,0.013067033513558668,0.018917995859848435,0.00428936948691581,0.011019283746556474,0.00428936948691581,0.3101053298285676,-2.039526713,0.06438340976909343,-0.077664741,0
1BrIrSe-1,2,0.8898943475536641,0.09207761182839483,0.01802804061794101,0.8898943475536641,0.09207761182839483,0.01802804061794101,0.016803518243089555,0.002865010273454236,0.01015228426395939,0.002865010273454236,0.24383457558955562,-2.291859045,0.053152532511616474,-0.064964778,0
1BrISr-1,3,0.897647906525946,0.06049668718195755,0.041855406292096574,0.897647906525946,0.06049668718195755,0.041855406292096574,0.0014967281391623816,0.00038348877487172063,0,0.00038348877487172063,0.3913485171850668,-2.012960168,0.079157112371615,-0.012729351,0
1BrITi-1,4,0.725283439592403,0.1445924466655123,0.13012411374208463,0.725283439592403,0.1445924466655123,0.13012411374208463,0.00600410861264425,0.0009664616849453338,0.01288056206088993,0.0009664616849453338,0,-3.670248058,0.0397410582912594,-0.096035653,0
1BrIV-1,1,0.5237813287075122,0.3240406849934958,0.15217798629899196,0.5237813287075122,0.3240406849934958,0.15217798629899196,0.19433497494608393,0.04873352981214045,0.01,0.04873352981214045,0.4309644095273289,-2.027899358,0.13232826907085377,-0.087563836,0
1BrIZr-1,4,0.6822305076114762,0.17884621334966358,0.1389232790388602,0.6822305076114762,0.17884621334966358,0.1389232790388602,0.004184401293763727,0.0006842228651321729,0.007518796992481203,0.0006842228651321729,0.052727219984783164,-3.375022615,0.045232585808214404,-0.076992691,0
1BrSbSe-1,2,0.014491726945490677,0.9689717090745082,0.016536563980001102,0.014491726945490677,0.9689717090745082,0.016536563980001102,0.10082971330112732,0.020761112504915934,0.009603841536614645,0.020761112504915934,0.9362362042598762,-0.326985185,0.23503654392986872,-0.075528738,0
1BrSbSe-2,3,0.07152380851492059,0.8320496678072198,0.09642652367785959,0.07152380851492059,0.8320496678072198,0.09642652367785959,0.16372286659672713,0.04021510672556694,0.020618556701030927,0.04021510672556694,0.888288156161373,-0.587121862,0.24170562910898327,-0.072717053,0
1BrSbTe-1,4,0.052931502533802,0.8742877284003786,0.07278076906581937,0.052931502533802,0.8742877284003786,0.07278076906581937,0.04543346011136548,0.008323431945281961,0.011019283746556474,0.008323431945281961,0.9427258800615606,-0.435937791,0.2208298574954568,-0.058341384,0
1BrSbTe-2,3,0.0648830004037439,0.6477700526334352,0.287346946962821,0.0648830004037439,0.6477700526334352,0.287346946962821,0.21334938469389242,0.05424367986312561,0.038834951456310676,0.05424367986312561,0.8876425512457463,-0.600497811,0.2808560117530111,-0.060619916,0
1BrSeY-1,4,0.6433468493768301,0.2653104333269562,0.09134271729621368,0.6433468493768301,0.2653104333269562,0.09134271729621368,0.0028725161926917734,0.0006063966416413733,0.007633587786259542,0.0006063966416413733,0.5384147847646261,-1.755718156,0.09256739737605686,-0.035666032,0
1BrSSb-1,2,0.012046985589294405,0.9815713411673542,0.006381673243351392,0.012046985589294405,0.9815713411673542,0.006381673243351392,0.042634578002330836,0.008010300367145473,0.012544802867383513,0.008010300367145473,0.9653483675525272,-0.25941176,0.22835843830197897,-0.082242434,0
1BrSSb-2,5,0.127669560316041,0.767676819154957,0.1046536205290021,0.127669560316041,0.767676819154957,0.1046536205290021,0.06684397792726303,0.012711507970761675,0.012471655328798186,0.012711507970761675,0.8702463683552372,-0.820451416,0.22319419105481167,-0.093626784,0
1BrTeTi-1,1,0.4991958435963045,0.30405837032105704,0.19674578608263846,0.4991958435963045,0.30405837032105704,0.19674578608263846,0.20884751294067588,0.05290528957075834,0.012544802867383513,0.05290528957075834,0.2947838354196223,-3.175437008,0.10645949227845124,-0.087247606,0
1ClCoS-1,3,0.8356756344019153,0.11221802180653177,0.05210634379155298,0.8356756344019153,0.11221802180653177,0.05210634379155298,0.000824718924701601,0.00012045592919201992,0,0.00012045592919201992,0.4189126654961147,-1.977051951,0.08342543149755259,-0.064824226,0
1ClCrS-1,1,0.593582351040176,0.25268655173705945,0.1537310972227647,0.593582351040176,0.25268655173705945,0.1537310972227647,0.1364107197111475,0.032950929086837444,0.012544802867383513,0.032950929086837444,0.2996399527965498,-2.051920119,0.11825271011451904,-0.066074273,0
1ClCrSe-1,3,0.8006432135502394,0.1449932362122623,0.054363550237498406,0.8006432135502394,0.1449932362122623,0.054363550237498406,0.0005716758424876076,8.206329925134827e-05,0,8.206329925134827e-05,0.336222863558559,-2.113964408,0.07553728982042633,-0.070767528,0
1ClCrTe-1,1,0.45361637551353096,0.37633493407757923,0.17004869040888987,0.45361637551353096,0.37633493407757923,0.17004869040888987,0.1816748175646299,0.04502523106948038,0.012544802867383513,0.04502523106948038,0.3805299068996964,-1.776463695,0.14721739753122975,-0.084362475,0
1ClFMn-1,1,0.6230422327845946,0.21731897324709287,0.15963879396831257,0.6230422327845946,0.21731897324709287,0.15963879396831257,0.20314109721774196,0.04764096738331092,0.031578947368421054,0.04764096738331092,0.27380342107974764,-2.298043689,0.12296263072750561,-0.051864583,0
1ClFNi-1,3,0.8906233873005895,0.0716692336134611,0.0377073790859494,0.8906233873005895,0.0716692336134611,0.0377073790859494,0.0014741179195761206,0.0003779005884102148,0,0.0003779005884102148,0.346226193140188,-2.051589338,0.07595218751836148,-0.034405722,0
1ClHfI-1,1,0.5638940450112809,0.25106628818763366,0.1850396668010854,0.5638940450112809,0.25106628818763366,0.1850396668010854,0.21357194228090742,0.054314197619260644,0.012544802867383513,0.054314197619260644,0.0428171299068405,-3.319280965,0.10261155628230029,-0.060658199,0
1ClIMg-1,4,0.7783413758221821,0.14496637704017637,0.0766922471376416,0.7783413758221821,0.14496637704017637,0.0766922471376416,0.004401286446749148,0.0010171903404207908,0.007518796992481203,0.0010171903404207908,0.41730906737434115,-1.797143383,0.08742000321243931,-0.053060485,0
1ClIrS-1,2,0.8535454831005549,0.12929933881777925,0.017155178081665886,0.8535454831005549,0.12929933881777925,0.017155178081665886,0.014909330610949945,0.0025236827120073474,0.012471655328798186,0.0025236827120073474,0.31393831518956,-2.149214213,0.05886760739872005,-0.052195564,0
1ClITi-1,1,0.5547081715551488,0.2548082432665506,0.19048358517830055,0.5547081715551488,0.2548082432665506,0.19048358517830055,0.29259773992107924,0.07979627617797293,0.06493506493506493,0.07979627617797293,0.06849991745992201,-3.677018778,0.1169329279972978,-0.082070674,0
1ClIV-1,4,0.6372738924279663,0.2901013367196483,0.07262477085238545,0.6372738924279663,0.2901013367196483,0.07262477085238545,0.0020212106606749634,0.00030814710741178876,0,0.00030814710741178876,0.43039252116389304,-1.975071137,0.07588263052157022,-0.08879632,0
